Target	gc_bias	mappability	reptiming	Gene	on_target
chr17:42928642-42928738	0.463917525773196	1	74.4256405972018	EFTUD2	TRUE
chr17:42929078-42929186	0.587155963302752	1	74.4256405972018	EFTUD2	TRUE
chr17:42929777-42929931	0.561290322580645	1	74.4256405972018	EFTUD2	TRUE
chr17:42930664-42930759	0.572916666666667	1	74.4256405972018	EFTUD2	TRUE
chr17:42930885-42931004	0.6	1	74.4256405972018	EFTUD2	TRUE
chr17:42931637-42931725	0.550561797752809	1	74.4256405972018	EFTUD2	TRUE
chr17:42931924-42932051	0.5625	1	74.4256405972018	EFTUD2	TRUE
chr17:42932286-42932373	0.511363636363636	1	74.4256405972018	EFTUD2	TRUE
chr17:42934443-42934526	0.5	1	74.4256405972018	EFTUD2	TRUE
chr17:42936448-42936550	0.533980582524272	1	74.4256405972018	EFTUD2	TRUE
chr17:42937273-42937414	0.514084507042254	1	74.4256405972018	EFTUD2	TRUE
chr17:42937800-42937912	0.513274336283186	1	74.4256405972018	EFTUD2	TRUE
chr17:42940081-42940275	0.57948717948718	1	74.4256405972018	EFTUD2	TRUE
chr17:42941023-42941151	0.573643410852713	1	74.4256405972018	EFTUD2	TRUE
chr17:42942298-42942434	0.576642335766423	1	74.4256405972018	EFTUD2	TRUE
chr17:42945175-42945266	0.5	1	74.4256405972018	EFTUD2	TRUE
chr17:42945655-42945719	0.4	1	74.4256405972018	EFTUD2	TRUE
chr17:42949814-42949939	0.531746031746032	1	74.4256405972018	EFTUD2	TRUE
chr17:42953302-42953469	0.517857142857143	1	74.4256405972018	EFTUD2	TRUE
chr17:42956924-42957007	0.511904761904762	1	74.4256405972018	EFTUD2	TRUE
chr17:42957922-42958013	0.456521739130435	1	74.4256405972018	EFTUD2	TRUE
chr17:42959055-42959091	0.486486486486487	1	74.4256405972018	EFTUD2	TRUE
chr17:42960461-42960527	0.402985074626866	1	74.4256405972018	EFTUD2	TRUE
chr17:42961017-42961093	0.480519480519481	1	74.4256405972018	EFTUD2	TRUE
chr17:42962624-42962703	0.4125	1	74.4256405972018	EFTUD2	TRUE
chr17:42963953-42964119	0.532934131736527	1	74.4256405972018	EFTUD2	TRUE
chr17:42971785-42971890	0.386792452830189	1	74.4256405972018	EFTUD2	TRUE
chr17:43138698-43138829	0.621212121212121	1	78.194523122051	NMT1	TRUE
chr17:43159012-43159121	0.427272727272727	1	78.194523122051	NMT1	TRUE
chr17:43163876-43164021	0.554794520547945	1	78.194523122051	NMT1	TRUE
chr17:43171053-43171172	0.633333333333333	1	78.194523122051	NMT1	TRUE
chr17:43173562-43173654	0.408602150537634	1	78.194523122051	NMT1	TRUE
chr17:43174496-43174613	0.584745762711864	1	78.194523122051	NMT1	TRUE
chr17:43175750-43175921	0.546511627906977	1	78.194523122051	NMT1	TRUE
chr17:43176773-43176882	0.527272727272727	1	78.194523122051	NMT1	TRUE
chr17:43180319-43180490	0.540697674418605	1	78.194523122051	NMT1	TRUE
chr17:43181077-43181245	0.502958579881657	1	78.194523122051	NMT1	TRUE
chr17:43182227-43182365	0.482014388489209	1	78.194523122051	NMT1	TRUE
chr17:43182987-43183008	0.454545454545455	1	78.194523122051	NMT1	TRUE
chr17:45286789-45286924	0.625	1	79.676101911186	MYL4	TRUE
chr17:45291165-45291193	0.482758620689655	1	79.676101911186	MYL4	TRUE
chr17:45297270-45297420	0.596026490066225	1	79.676101911186	MYL4	TRUE
chr17:45299048-45299222	0.565714285714286	1	79.676101911186	MYL4	TRUE
chr17:45299746-45299824	0.506329113924051	1	79.676101911186	MYL4	TRUE
chr17:45300380-45300409	0.466666666666667	1	82.0541061552444	MYL4	TRUE
chr17:45909356-45909366	0.545454545454545	1	81.6920905538125	LRRC46	TRUE
chr17:45909466-45909572	0.542056074766355	1	81.6920905538125	LRRC46	TRUE
chr17:45911791-45911900	0.509090909090909	1	81.6920905538125	LRRC46	TRUE
chr17:45912719-45912766	0.5	1	81.6920905538125	LRRC46	TRUE
chr17:45913032-45913142	0.513513513513513	1	81.6920905538125	LRRC46	TRUE
chr17:45913399-45913469	0.563380281690141	1	81.6920905538125	LRRC46	TRUE
chr17:45913699-45913842	0.604166666666667	1	81.6920905538125	LRRC46	TRUE
chr17:45914116-45914487	0.631720430107527	1	81.6920905538125	LRRC46	TRUE
chr17:46030289-46030601	0.523961661341853	1	80.3286147920212	.	TRUE
chr17:46606909-46607238	0.609090909090909	1	80.998899403185	.	TRUE
chr17:46607690-46608267	0.626297577854671	1	80.998899403185	.	TRUE
chr17:46700262-46700498	0.510548523206751	1	77.8642304675414	HOXB9	TRUE
chr17:46703115-46703632	0.662162162162162	1	77.8642304675414	HOXB9	TRUE
chr17:48212696-48212750	0.381818181818182	1	69.9539945998994	PPP1R9B	TRUE
chr17:48212918-48213015	0.571428571428571	1	69.9539945998994	PPP1R9B	TRUE
chr17:48213333-48213563	0.632034632034632	1	69.9539945998994	PPP1R9B	TRUE
chr17:48216628-48216682	0.527272727272727	1	69.9539945998994	PPP1R9B	TRUE
chr17:48216794-48216947	0.597402597402597	1	69.9539945998994	PPP1R9B	TRUE
chr17:48217458-48217594	0.591240875912409	1	69.9539945998994	PPP1R9B	TRUE
chr17:48218634-48218739	0.613207547169811	1	69.9539945998994	PPP1R9B	TRUE
chr17:48220963-48221084	0.663934426229508	1	69.9539945998994	PPP1R9B	TRUE
chr17:48222478-48222611	0.567164179104478	1	69.9539945998994	PPP1R9B	TRUE
chr17:48226508-48227875	0.730994152046784	1	69.9539945998994	PPP1R9B	TRUE
chr17:48672354-48672423	0.542857142857143	1	71.5945414930287	CACNA1G	TRUE
chr17:48683259-48683631	0.571045576407507	1	71.5945414930287	CACNA1G	TRUE
chr17:58524942-58525196	0.450980392156863	1	71.956468336653	APPBP2	TRUE
chr17:58529241-58529407	0.347305389221557	1	71.956468336653	APPBP2	TRUE
chr17:58531663-58531854	0.364583333333333	1	71.956468336653	APPBP2	TRUE
chr17:58533657-58533743	0.402298850574713	1	71.956468336653	APPBP2	TRUE
chr17:58538024-58538149	0.444444444444444	1	71.956468336653	APPBP2	TRUE
chr17:58539171-58539277	0.355140186915888	1	71.956468336653	APPBP2	TRUE
chr17:58539355-58539423	0.376811594202899	1	71.956468336653	APPBP2	TRUE
chr17:58541382-58541472	0.428571428571429	1	71.956468336653	APPBP2	TRUE
chr17:58543652-58543821	0.376470588235294	1	71.956468336653	APPBP2	TRUE
chr17:58556509-58556633	0.456	1	71.956468336653	APPBP2	TRUE
chr17:58571827-58571979	0.411764705882353	1	71.956468336653	APPBP2	TRUE
chr17:58577760-58577849	0.4	1	71.956468336653	APPBP2	TRUE
chr17:58603155-58603293	0.553956834532374	1	69.7843961054736	APPBP2	TRUE
chr17:62541966-62542066	0.386138613861386	1	70.3499653126934	SMURF2	TRUE
chr17:62542381-62542457	0.545454545454545	1	70.3499653126934	SMURF2	TRUE
chr17:62543718-62543920	0.443349753694581	1	70.3499653126934	SMURF2	TRUE
chr17:62547702-62547823	0.409836065573771	1	70.3499653126934	SMURF2	TRUE
chr17:62550974-62551112	0.323741007194245	1	70.3499653126934	SMURF2	TRUE
chr17:62551938-62552117	0.383333333333333	1	70.3499653126934	SMURF2	TRUE
chr17:62553726-62553841	0.379310344827586	1	70.3499653126934	SMURF2	TRUE
chr17:62557618-62557722	0.428571428571429	0.833333333333333	70.3499653126934	SMURF2	TRUE
chr17:62558889-62559085	0.472081218274112	1	70.3499653126934	SMURF2	TRUE
chr17:62567916-62568075	0.425	1	70.3499653126934	SMURF2	TRUE
chr17:62574610-62574695	0.5	1	70.3499653126934	SMURF2	TRUE
chr17:62576907-62577110	0.475490196078431	1	70.3499653126934	SMURF2	TRUE
chr17:62579579-62579663	0.494117647058824	1	70.3499653126934	SMURF2	TRUE
chr17:62582204-62582289	0.465116279069767	1	70.3499653126934	SMURF2	TRUE
chr17:62587202-62587268	0.417910447761194	1	70.3499653126934	SMURF2	TRUE
chr17:62589558-62589692	0.422222222222222	1	70.3499653126934	SMURF2	TRUE
chr17:62594500-62594609	0.445454545454545	1	70.3499653126934	SMURF2	TRUE
chr17:62602720-62602759	0.375	1	68.9425810256807	SMURF2	TRUE
chr17:62657947-62657999	0.679245283018868	1	68.9425810256807	SMURF2	TRUE
chr17:63010375-63010948	0.423344947735192	1	72.9731589591149	GNA13	TRUE
chr17:63014371-63014422	0.365384615384615	1	72.9731589591149	GNA13	TRUE
chr17:63049620-63049847	0.486842105263158	1	72.9731589591149	GNA13	TRUE
chr17:63052429-63052712	0.630281690140845	1	72.9731589591149	GNA13	TRUE
chr17:67144968-67145067	0.39	1	58.2762171679204	ABCA10	TRUE
chr17:67145174-67145230	0.526315789473684	1	58.2762171679204	ABCA10	TRUE
chr17:67146125-67146205	0.45679012345679	1	58.2762171679204	ABCA10	TRUE
chr17:67148184-67148325	0.401408450704225	0.75	58.2762171679204	ABCA10	TRUE
chr17:67148503-67148623	0.528925619834711	1	58.2762171679204	ABCA10	TRUE
chr17:67149446-67149541	0.59375	1	58.2762171679204	ABCA10	TRUE
chr17:67149612-67149688	0.428571428571429	1	58.2762171679204	ABCA10	TRUE
chr17:67149972-67150151	0.5	1	58.2762171679204	ABCA10	TRUE
chr17:67150376-67150468	0.43010752688172	1	58.2762171679204	ABCA10	TRUE
chr17:67151160-67151278	0.327731092436975	1	58.2762171679204	ABCA10	TRUE
chr17:67151946-67152067	0.483606557377049	1	58.2762171679204	ABCA10	TRUE
chr17:67152973-67153065	0.344086021505376	1	58.2762171679204	ABCA10	TRUE
chr17:67160215-67160296	0.317073170731707	1	58.2762171679204	ABCA10	TRUE
chr17:67161105-67161225	0.330578512396694	1	58.2762171679204	ABCA10	TRUE
chr17:67170422-67170536	0.347826086956522	1	58.2762171679204	ABCA10	TRUE
chr17:67170748-67170919	0.38953488372093	1	58.2762171679204	ABCA10	TRUE
chr17:67171547-67171655	0.394495412844037	1	58.2762171679204	ABCA10	TRUE
chr17:67178294-67178432	0.359712230215827	1	58.2762171679204	ABCA10	TRUE
chr17:67178816-67178950	0.414814814814815	1	58.2762171679204	ABCA10	TRUE
chr17:67181618-67181785	0.380952380952381	1	58.2762171679204	ABCA10	TRUE
chr17:67183822-67184021	0.41	1	58.2762171679204	ABCA10	TRUE
chr17:67186499-67186619	0.388429752066116	1	58.2762171679204	ABCA10	TRUE
chr17:67187317-67187457	0.347517730496454	1	58.2762171679204	ABCA10	TRUE
chr17:67188704-67188795	0.369565217391304	1	58.2762171679204	ABCA10	TRUE
chr17:67189251-67189390	0.485714285714286	1	58.2762171679204	ABCA10	TRUE
chr17:67189634-67189754	0.355371900826446	1	58.2762171679204	ABCA10	TRUE
chr17:67189955-67190131	0.355932203389831	1	58.2762171679204	ABCA10	TRUE
chr17:67190526-67190637	0.375	1	58.2762171679204	ABCA10	TRUE
chr17:67193205-67193264	0.3	1	58.2762171679204	ABCA10	TRUE
chr17:67197641-67197810	0.370588235294118	1	58.2762171679204	ABCA10	TRUE
chr17:67210845-67210993	0.328859060402685	1	55.408684116779	ABCA10	TRUE
chr17:67211956-67212142	0.427807486631016	1	55.408684116779	ABCA10	TRUE
chr17:67212358-67212500	0.384615384615385	1	55.408684116779	ABCA10	TRUE
chr17:67215686-67215913	0.342105263157895	1	55.408684116779	ABCA10	TRUE
chr17:67217933-67218037	0.380952380952381	1	55.408684116779	ABCA10	TRUE
chr17:67218674-67218839	0.379518072289157	1	55.408684116779	ABCA10	TRUE
chr17:67221466-67221500	0.371428571428571	1	55.408684116779	ABCA10	TRUE
chr17:68128229-68129486	0.447535771065183	1	59.8988224445003	.	TRUE
chr17:72209727-72209856	0.692307692307692	1	64.4412873900763	TTYH2	TRUE
chr17:72218624-72218797	0.660919540229885	1	64.4412873900763	TTYH2	TRUE
chr17:72227027-72227139	0.566371681415929	1	64.4412873900763	TTYH2	TRUE
chr17:72233433-72233654	0.581081081081081	1	64.4412873900763	TTYH2	TRUE
chr17:72239513-72239609	0.608247422680412	1	64.4412873900763	TTYH2	TRUE
chr17:72240116-72240189	0.662162162162162	1	64.4412873900763	TTYH2	TRUE
chr17:72245150-72245220	0.591549295774648	1	64.4412873900763	TTYH2	TRUE
chr17:72245483-72245539	0.578947368421053	1	64.4412873900763	TTYH2	TRUE
chr17:72246075-72246168	0.638297872340426	1	64.4412873900763	TTYH2	TRUE
chr17:72246404-72246497	0.606382978723404	1	64.4412873900763	TTYH2	TRUE
chr17:72248373-72248516	0.611111111111111	1	64.4412873900763	TTYH2	TRUE
chr17:72249220-72249406	0.598930481283422	1	64.4412873900763	TTYH2	TRUE
chr17:72249894-72249973	0.6	1	64.4412873900763	TTYH2	TRUE
chr17:72256268-72256349	0.560975609756098	1	64.4412873900763	TTYH2	TRUE
chr17:72277957-72278140	0.58695652173913	1	64.4412873900763	DNAI2	TRUE
chr17:72281179-72281341	0.576687116564417	1	64.4412873900763	DNAI2	TRUE
chr17:72283116-72283238	0.455284552845528	1	64.4412873900763	DNAI2	TRUE
chr17:72285733-72285876	0.590277777777778	1	64.4412873900763	DNAI2	TRUE
chr17:72287159-72287273	0.521739130434783	1	64.4412873900763	DNAI2	TRUE
chr17:72295857-72295997	0.631205673758865	1	64.4412873900763	DNAI2	TRUE
chr17:72297185-72297308	0.508064516129032	1	64.4412873900763	DNAI2	TRUE
chr17:72301358-72301582	0.582222222222222	1	64.8055002949025	DNAI2	TRUE
chr17:72305392-72305528	0.569343065693431	1	64.8055002949025	DNAI2	TRUE
chr17:72306156-72306303	0.628378378378378	1	64.8055002949025	DNAI2	TRUE
chr17:72308142-72308370	0.606986899563319	1	64.8055002949025	DNAI2	TRUE
chr17:72310260-72310356	0.54639175257732	1	64.8055002949025	DNAI2	TRUE
chr17:73035027-73035159	0.360902255639098	1	82.1492158493193	ATP5H	TRUE
chr17:73035304-73035367	0.453125	1	82.1492158493193	ATP5H	TRUE
chr17:73036187-73036259	0.465753424657534	1	82.1492158493193	ATP5H	TRUE
chr17:73038276-73038373	0.520408163265306	1	82.1492158493193	ATP5H	TRUE
chr17:73038624-73038746	0.479674796747967	1	82.1492158493193	ATP5H	TRUE
chr17:73942829-73942877	0.510204081632653	1	81.0279467743222	ACOX1	TRUE
chr17:73944332-73944539	0.461538461538462	1	81.0279467743222	ACOX1	TRUE
chr17:73945298-73945442	0.413793103448276	1	81.0279467743222	ACOX1	TRUE
chr17:73945576-73945682	0.392523364485981	1	81.0279467743222	ACOX1	TRUE
chr17:73945799-73945979	0.524861878453039	1	81.0279467743222	ACOX1	TRUE
chr17:73946855-73947046	0.5	1	81.0279467743222	ACOX1	TRUE
chr17:73947496-73947659	0.49390243902439	1	81.0279467743222	ACOX1	TRUE
chr17:73949532-73949702	0.549707602339181	1	81.0279467743222	ACOX1	TRUE
chr17:73951647-73951763	0.444444444444444	1	81.0279467743222	ACOX1	TRUE
chr17:73951909-73952029	0.43801652892562	1	81.0279467743222	ACOX1	TRUE
chr17:73953540-73953648	0.532110091743119	1	81.0279467743222	ACOX1	TRUE
chr17:73956296-73956457	0.580246913580247	1	81.0279467743222	ACOX1	TRUE
chr17:73969706-73969867	0.481481481481481	1	81.0279467743222	ACOX1	TRUE
chr17:73974615-73974775	0.478260869565217	1	81.0279467743222	ACOX1	TRUE
chr17:73975046-73975155	0.663636363636364	1	81.0279467743222	ACOX1	TRUE
chr17:73982274-73982366	0.559139784946237	1	81.0279467743222	.	TRUE
chr17:73987547-73987705	0.572327044025157	1	81.0279467743222	.	TRUE
chr17:73996222-73996344	0.634146341463415	1	81.0279467743222	.	TRUE
chr17:76672173-76672252	0.55	1	68.9920288690246	CYTH1	TRUE
chr17:76676272-76676427	0.532051282051282	1	68.9920288690246	CYTH1	TRUE
chr17:76677053-76677125	0.493150684931507	1	68.9920288690246	CYTH1	TRUE
chr17:76688499-76688578	0.475	1	68.9920288690246	CYTH1	TRUE
chr17:76694350-76694463	0.43859649122807	1	68.9920288690246	CYTH1	TRUE
chr17:76694902-76695051	0.526666666666667	1	68.9920288690246	CYTH1	TRUE
chr17:76696413-76696526	0.587719298245614	1	68.9920288690246	CYTH1	TRUE
chr17:76697753-76697834	0.439024390243902	1	68.9920288690246	CYTH1	TRUE
chr17:76698204-76698323	0.491666666666667	1	68.9920288690246	CYTH1	TRUE
chr17:76698620-76698687	0.397058823529412	1	68.9920288690246	CYTH1	TRUE
chr17:76704279-76704344	0.439393939393939	1	68.5322987773631	CYTH1	TRUE
chr17:76705732-76705815	0.547619047619048	1	68.5322987773631	CYTH1	TRUE
chr17:76778284-76778306	0.608695652173913	1	68.5322987773631	CYTH1	TRUE
chr17:76794502-76794634	0.466165413533835	1	68.5322987773631	USP36	TRUE
chr17:76794990-76795106	0.564102564102564	1	68.5322987773631	USP36	TRUE
chr17:76795749-76795851	0.533980582524272	1	68.5322987773631	USP36	TRUE
chr17:76798406-76798618	0.55868544600939	1	68.5322987773631	USP36	TRUE
chr17:76799467-76800061	0.642016806722689	1	67.7955457101954	USP36	TRUE
chr17:76802238-76802369	0.659090909090909	1	67.0587926430277	USP36	TRUE
chr17:76803041-76803719	0.600883652430044	1	67.0587926430277	USP36	TRUE
chr17:76808942-76809084	0.552447552447552	1	67.0587926430277	USP36	TRUE
chr17:76809855-76809956	0.519607843137255	1	67.0587926430277	USP36	TRUE
chr17:76810494-76810635	0.507042253521127	1	67.0587926430277	USP36	TRUE
chr17:76814749-76814861	0.530973451327434	1	67.0587926430277	USP36	TRUE
chr17:76816012-76816095	0.464285714285714	1	67.0587926430277	USP36	TRUE
chr17:76817073-76817144	0.625	1	67.0587926430277	USP36	TRUE
chr17:76818019-76818087	0.492753623188406	1	67.0587926430277	USP36	TRUE
chr17:76823327-76823430	0.596153846153846	1	67.0587926430277	USP36	TRUE
chr17:76824979-76825090	0.571428571428571	1	67.0587926430277	USP36	TRUE
chr17:76831362-76831584	0.596412556053812	1	67.0587926430277	USP36	TRUE
chr17:76832193-76832446	0.539370078740158	1	67.0587926430277	USP36	TRUE
chr17:77768434-77769358	0.645405405405405	1	73.3448364711044	CBX8	TRUE
chr17:77769856-77769923	0.529411764705882	1	73.3448364711044	CBX8	TRUE
chr17:77770049-77770115	0.552238805970149	1	73.3448364711044	CBX8	TRUE
chr17:77770296-77770340	0.533333333333333	1	73.3448364711044	CBX8	TRUE
chr17:77770729-77770798	0.657142857142857	1	73.3448364711044	CBX8	TRUE
chr17:79287451-79287786	0.636904761904762	1	80.0693840555625	TMEM105	TRUE
chr17:79288208-79288263	0.625	1	80.0693840555625	TMEM105	TRUE
chr17:79791605-79791729	0.6	1	84.0790854727868	PPP1R27	TRUE
chr17:79792379-79792530	0.605263157894737	1	84.0790854727868	PPP1R27	TRUE
chr17:79792640-79792830	0.643979057591623	1	84.0790854727868	PPP1R27	TRUE
chr17:79880481-79880934	0.676211453744493	1	83.8395922821347	MAFG	TRUE
chr17:79881026-79881062	0.459459459459459	1	83.8395922821347	MAFG	TRUE
chr17:80193885-80194108	0.633928571428571	1	83.3307308536945	SLC16A3	TRUE
chr17:80194605-80194749	0.63448275862069	1	83.3307308536945	SLC16A3	TRUE
chr17:80195014-80195770	0.675033025099075	1	83.3307308536945	SLC16A3	TRUE
chr17:80196578-80196853	0.594202898550725	1	83.3307308536945	SLC16A3	TRUE
chr17:80477765-80478184	0.776190476190476	1	83.5445269594098	FOXK2	TRUE
chr17:80521230-80521425	0.576530612244898	1	78.1623037357141	FOXK2	TRUE
chr17:80525930-80526078	0.577181208053691	1	78.1623037357141	FOXK2	TRUE
chr17:80529600-80529747	0.506756756756757	1	78.1623037357141	FOXK2	TRUE
chr17:80540617-80540811	0.502564102564103	1	78.1623037357141	FOXK2	TRUE
chr17:80541889-80542065	0.677966101694915	1	78.1623037357141	FOXK2	TRUE
chr17:80543780-80544077	0.630872483221476	1	78.1623037357141	FOXK2	TRUE
chr17:80544939-80545149	0.568720379146919	1	78.1623037357141	FOXK2	TRUE
chr17:80559179-80559376	0.631313131313131	1	78.1623037357141	FOXK2	TRUE
chr18:5394682-5394793	0.5	1	21.1259337510213	EPB41L3	TRUE
chr18:5395066-5395147	0.48780487804878	1	21.1259337510213	EPB41L3	TRUE
chr18:5395608-5395707	0.55	1	21.1259337510213	EPB41L3	TRUE
chr18:5396200-5396332	0.458646616541353	1	21.1259337510213	EPB41L3	TRUE
chr18:5397057-5397426	0.57027027027027	1	21.1259337510213	EPB41L3	TRUE
chr18:5398020-5398143	0.443548387096774	1	21.1259337510213	EPB41L3	TRUE
chr18:5406776-5406968	0.507772020725389	1	20.3647295319208	EPB41L3	TRUE
chr18:5407700-5407736	0.594594594594595	1	20.3647295319208	EPB41L3	TRUE
chr18:5410565-5410619	0.672727272727273	1	20.3647295319208	EPB41L3	TRUE
chr18:5415817-5416378	0.567615658362989	1	20.3647295319208	EPB41L3	TRUE
chr18:5419710-5419877	0.577380952380952	1	20.3647295319208	EPB41L3	TRUE
chr18:5423377-5423553	0.491525423728814	1	20.3647295319208	EPB41L3	TRUE
chr18:5424261-5424359	0.404040404040404	1	20.3647295319208	EPB41L3	TRUE
chr18:5428312-5428465	0.448051948051948	1	20.3647295319208	EPB41L3	TRUE
chr18:5433468-5433556	0.393258426966292	1	20.3647295319208	EPB41L3	TRUE
chr18:5433902-5434121	0.527272727272727	1	20.3647295319208	EPB41L3	TRUE
chr18:5438034-5438110	0.428571428571429	1	20.3647295319208	EPB41L3	TRUE
chr18:5443837-5443880	0.386363636363636	1	20.3647295319208	EPB41L3	TRUE
chr18:5445139-5445244	0.433962264150943	1	20.3647295319208	EPB41L3	TRUE
chr18:5478240-5478438	0.417085427135678	1	20.3647295319208	EPB41L3	TRUE
chr18:5489000-5489183	0.744565217391304	1	20.3647295319208	EPB41L3	TRUE
chr18:8718449-8718647	0.507537688442211	1	67.7053814123173	MTCL1	TRUE
chr18:8720336-8720495	0.475	1	67.7053814123173	MTCL1	TRUE
chr18:8777831-8777891	0.409836065573771	1	67.7053814123173	MTCL1	TRUE
chr18:8783528-8784842	0.641825095057034	1	67.7053814123173	MTCL1	TRUE
chr18:8785934-8786090	0.738853503184713	1	67.7053814123173	MTCL1	TRUE
chr18:8792996-8793119	0.540322580645161	1	67.7053814123173	MTCL1	TRUE
chr18:8796230-8796461	0.525862068965517	1	67.7053814123173	MTCL1	TRUE
chr18:8798095-8798290	0.653061224489796	1	67.7053814123173	MTCL1	TRUE
chr18:8806891-8807059	0.63905325443787	1	72.6318507430577	MTCL1	TRUE
chr18:8812977-8813232	0.5703125	1	72.6318507430577	MTCL1	TRUE
chr18:8818961-8819258	0.604026845637584	1	72.6318507430577	MTCL1	TRUE
chr18:8821465-8821497	0.333333333333333	1	72.6318507430577	MTCL1	TRUE
chr18:8824697-8826231	0.631921824104234	1	72.6318507430577	MTCL1	TRUE
chr18:8828906-8828945	0.55	1	72.6318507430577	MTCL1	TRUE
chr18:12254383-12254421	0.666666666666667	1	74.4183474247998	CIDEA	TRUE
chr18:12262824-12262969	0.602739726027397	1	74.4183474247998	CIDEA	TRUE
chr18:12264306-12264453	0.533783783783784	1	74.4183474247998	CIDEA	TRUE
chr18:12274092-12274274	0.595628415300546	1	74.4183474247998	CIDEA	TRUE
chr18:12277122-12277270	0.590604026845638	1	74.4183474247998	CIDEA	TRUE
chr18:12703107-12703164	0.655172413793103	1	68.9796532357093	PSMG2	TRUE
chr18:12706549-12706721	0.398843930635838	1	68.9796532357093	PSMG2	TRUE
chr18:12712701-12712760	0.366666666666667	1	68.9796532357093	PSMG2	TRUE
chr18:12718516-12718635	0.425	1	68.9796532357093	PSMG2	TRUE
chr18:12720509-12720683	0.405714285714286	1	68.9796532357093	PSMG2	TRUE
chr18:12724498-12724619	0.401639344262295	1	68.9796532357093	PSMG2	TRUE
chr18:12725438-12725531	0.48936170212766	1	68.9796532357093	PSMG2	TRUE
chr18:23806898-23807241	0.700581395348837	1	40.7565134256193	TAF4B	TRUE
chr18:23845134-23845280	0.45578231292517	1	40.7565134256193	TAF4B	TRUE
chr18:23847480-23847588	0.412844036697248	1	40.7565134256193	TAF4B	TRUE
chr18:23854627-23854789	0.466257668711656	1	40.7565134256193	TAF4B	TRUE
chr18:23854895-23855018	0.395161290322581	1	40.7565134256193	TAF4B	TRUE
chr18:23861935-23862025	0.406593406593407	1	40.7565134256193	TAF4B	TRUE
chr18:23865846-23866464	0.481421647819063	1	40.7565134256193	TAF4B	TRUE
chr18:23872210-23872346	0.437956204379562	1	40.7565134256193	TAF4B	TRUE
chr18:23873390-23873496	0.355140186915888	1	40.7565134256193	TAF4B	TRUE
chr18:23895193-23895363	0.380116959064327	0.8	40.7565134256193	TAF4B	TRUE
chr18:23901034-23901165	0.424242424242424	1	38.2825179902634	TAF4B	TRUE
chr18:23906979-23907105	0.401574803149606	0.75	38.2825179902634	TAF4B	TRUE
chr18:23915139-23915196	0.396551724137931	1	38.2825179902634	TAF4B	TRUE
chr18:23937654-23937759	0.443396226415094	1	38.2825179902634	TAF4B	TRUE
chr18:23969809-23969977	0.479289940828402	1	38.2825179902634	TAF4B	TRUE
chr18:34409102-34409160	0.779661016949153	1	35.5139410566575	.	TRUE
chr18:34414283-34414319	0.378378378378378	1	35.5139410566575	KIAA1328	TRUE
chr18:34415197-34415340	0.423611111111111	0.833333333333333	35.5139410566575	KIAA1328	TRUE
chr18:34424171-34424266	0.385416666666667	1	35.5139410566575	KIAA1328	TRUE
chr18:34465520-34465636	0.418803418803419	0.833333333333333	35.5139410566575	KIAA1328	TRUE
chr18:34539271-34539399	0.434108527131783	0.75	33.8047577130913	KIAA1328	TRUE
chr18:34646853-34647509	0.445966514459665	1	33.5759544750251	KIAA1328	TRUE
chr18:34740163-34740345	0.431693989071038	1	35.9702316888488	KIAA1328	TRUE
chr18:34752936-34753045	0.5	1	35.9702316888488	KIAA1328	TRUE
chr18:34801980-34802191	0.476415094339623	1	37.4462083873182	KIAA1328	TRUE
chr18:43204630-43204780	0.576158940397351	1	61.293021929146	SLC14A2	TRUE
chr18:43205648-43205829	0.527472527472527	1	61.293021929146	SLC14A2	TRUE
chr18:43206923-43207113	0.565445026178011	1	61.293021929146	SLC14A2	TRUE
chr18:43212315-43212444	0.553846153846154	1	61.293021929146	SLC14A2	TRUE
chr18:43216955-43217148	0.525773195876289	1	61.293021929146	SLC14A2	TRUE
chr18:43219711-43219859	0.590604026845638	1	61.293021929146	SLC14A2	TRUE
chr18:43221174-43221309	0.602941176470588	1	61.293021929146	SLC14A2	TRUE
chr18:43223097-43223147	0.509803921568627	1	61.293021929146	SLC14A2	TRUE
chr18:43223951-43224126	0.590909090909091	1	61.293021929146	SLC14A2	TRUE
chr18:43243750-43243873	0.604838709677419	1	61.293021929146	SLC14A2	TRUE
chr18:43246102-43246185	0.488095238095238	1	61.293021929146	SLC14A2	TRUE
chr18:43246900-43247060	0.496894409937888	1	61.293021929146	SLC14A2	TRUE
chr18:43247798-43247988	0.56020942408377	1	61.293021929146	SLC14A2	TRUE
chr18:43248314-43248443	0.561538461538462	1	61.293021929146	SLC14A2	TRUE
chr18:43249271-43249464	0.577319587628866	1	61.293021929146	SLC14A2	TRUE
chr18:43252865-43253013	0.516778523489933	1	61.293021929146	SLC14A2	TRUE
chr18:43253648-43253783	0.580882352941177	1	61.293021929146	SLC14A2	TRUE
chr18:43258940-43258990	0.549019607843137	1	61.293021929146	SLC14A2	TRUE
chr18:43262284-43262485	0.534653465346535	1	61.293021929146	SLC14A2	TRUE
chr18:44260005-44260474	0.617021276595745	1	53.3556247371258	ST8SIA5	TRUE
chr18:44261935-44262028	0.563829787234043	1	53.3556247371258	ST8SIA5	TRUE
chr18:44266137-44266250	0.578947368421053	1	53.3556247371258	ST8SIA5	TRUE
chr18:44268738-44268883	0.547945205479452	1	53.3556247371258	ST8SIA5	TRUE
